ID,METHOD_SIG,RATING,SOURCE,CONFIDENCE,LAST_UPDATED
7893,"Part android.net.Uri$Part.readFrom (Parcel)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-08-21 14:45:26"
7894,"Part android.net.Uri$Part.nonNull (Part)","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-08-21 14:45:26"
7895,"Part android.net.Uri$Part.fromEncoded (String)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-08-21 14:45:26"
7896,"Part android.net.Uri$Part.fromDecoded (String)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-08-21 14:45:26"
7897,"Part android.net.Uri$Part.from (String, String)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-08-21 14:45:26"
7898,"void android.net.Uri$Part$EmptyPart.<init> (String)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-08-21 14:45:26"
7899,"boolean android.net.Uri$Part$EmptyPart.isEmpty ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-08-21 14:45:26"
7900,"void android.net.Uri$PathPart.<init> (String, String)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:26"
7901,"String android.net.Uri$PathPart.getEncoded ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246122,"2013-08-21 14:45:26"
7902,"PathSegments android.net.Uri$PathPart.getPathSegments ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032691438,"2013-08-21 14:45:26"
7903,"PathPart android.net.Uri$PathPart.appendEncodedSegment (PathPart, String)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032691438,"2013-08-21 14:45:26"
7904,"PathPart android.net.Uri$PathPart.appendDecodedSegment (PathPart, String)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032691438,"2013-08-21 14:45:26"
7905,"PathPart android.net.Uri$PathPart.readFrom (Parcel)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032691438,"2013-08-21 14:45:26"
7906,"PathPart android.net.Uri$PathPart.fromEncoded (String)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032691438,"2013-08-21 14:45:26"
7907,"PathPart android.net.Uri$PathPart.fromDecoded (String)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032691438,"2013-08-21 14:45:26"
7908,"PathPart android.net.Uri$PathPart.from (String, String)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032691438,"2013-08-21 14:45:26"
7909,"PathPart android.net.Uri$PathPart.makeAbsolute (PathPart)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032691438,"2013-08-21 14:45:27"
7910,"Uri android.net.Uri$1.createFromParcel (Parcel)","@DSModeled(DSC.SPEC)","SPECTRE",0.99,"2013-08-21 14:45:27"
7911,"Uri[] android.net.Uri$1.newArray (int)","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-08-21 14:45:27"
7912,"void android.net.Uri.<init> (String)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-08-21 14:45:27"
7913,"int android.net.Uri.describeContents ()","@DSModeled(DSC.SPEC)","FILE",1.0,"2013-08-21 14:45:27"
7914,"void android.net.Uri.writeToParcel (Parcel, int)","@DSModeled(DSC.SPEC)","FILE",1.0,"2013-08-21 14:45:27"
7915,"int android.net.Uri.compareTo (Uri)","@DSModeled(DSC.SPEC)","SPECTRE",0.99,"2013-08-21 14:45:27"
7916,"TriState android.text.TextDirectionHeuristics.isRtlText (int)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:27"
7917,"TriState android.text.TextDirectionHeuristics.isRtlTextOrFormat (int)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:27"
7918,"void android.text.TextDirectionHeuristics$TextDirectionHeuristicImpl.<init> (TextDirectionAlgorithm)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:27"
7919,"boolean android.text.TextDirectionHeuristics$TextDirectionHeuristicImpl.defaultIsRtl ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.903314609,"2013-08-21 14:45:27"
7920,"boolean android.text.TextDirectionHeuristics$TextDirectionHeuristicImpl.isRtl (char[], int, int)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:28"
7921,"boolean android.text.TextDirectionHeuristics$TextDirectionHeuristicImpl.doCheck (char[], int, int)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:28"
7922,"void android.text.TextDirectionHeuristics$TextDirectionHeuristicInternal.<init> (TextDirectionAlgorithm, boolean)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:28"
7923,"boolean android.text.TextDirectionHeuristics$TextDirectionHeuristicInternal.defaultIsRtl ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:28"
7924,"void android.text.TextDirectionHeuristics$FirstStrong.<init> ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:28"
7925,"TriState android.text.TextDirectionHeuristics$FirstStrong.checkRtl (char[], int, int)","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-08-21 14:45:28"
7926,"void android.text.TextDirectionHeuristics$AnyStrong.<init> (boolean)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:28"
7927,"TriState android.text.TextDirectionHeuristics$AnyStrong.checkRtl (char[], int, int)","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-08-21 14:45:28"
7928,"void android.text.TextDirectionHeuristics$TextDirectionHeuristicLocale.<init> ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-08-21 14:45:28"
7929,"boolean android.text.TextDirectionHeuristics$TextDirectionHeuristicLocale.defaultIsRtl ()","@DSModeled(DSC.BAN)","MODELER",1.0,"2013-08-21 14:45:28"
7930,"CharSequence com.android.internal.view.InputConnectionWrapper.getTextAfterCursor (int, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033173561,"2013-08-21 14:45:28"
7931,"CharSequence com.android.internal.view.InputConnectionWrapper.getTextBeforeCursor (int, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033109721,"2013-08-21 14:45:28"
7932,"CharSequence com.android.internal.view.InputConnectionWrapper.getSelectedText (int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246177,"2013-08-21 14:45:28"
7933,"int com.android.internal.view.InputConnectionWrapper.getCursorCapsMode (int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.903301218,"2013-08-21 14:45:28"
7934,"ExtractedText com.android.internal.view.InputConnectionWrapper.getExtractedText (ExtractedTextRequest, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9012945336,"2013-08-21 14:45:28"
7935,"boolean com.android.internal.view.InputConnectionWrapper.commitCompletion (CompletionInfo)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032875756,"2013-08-21 14:45:28"
7936,"boolean com.android.internal.view.InputConnectionWrapper.setSelection (int, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9029823782,"2013-08-21 14:45:28"
7937,"boolean com.android.internal.view.InputConnectionWrapper.performContextMenuAction (int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9026918786,"2013-08-21 14:45:28"
7938,"boolean com.android.internal.view.InputConnectionWrapper.setComposingRegion (int, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033025693,"2013-08-21 14:45:28"
7939,"boolean com.android.internal.view.InputConnectionWrapper.setComposingText (CharSequence, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9026062261,"2013-08-21 14:45:28"
7940,"boolean com.android.internal.view.InputConnectionWrapper.finishComposingText ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9027177768,"2013-08-21 14:45:28"
7941,"boolean com.android.internal.view.InputConnectionWrapper.endBatchEdit ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9014790841,"2013-08-21 14:45:29"
7942,"boolean com.android.internal.view.InputConnectionWrapper.sendKeyEvent (KeyEvent)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9031979459,"2013-08-21 14:45:29"
7943,"boolean com.android.internal.view.InputConnectionWrapper.deleteSurroundingText (int, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.902754104,"2013-08-21 14:45:29"
7944,"void com.android.internal.view.InputConnectionWrapper$InputContextCallback.<init> ()","@DSModeled(DSC.BAN)","FILE",1.0,"2013-08-21 14:45:29"
7945,"InputContextCallback com.android.internal.view.InputConnectionWrapper$InputContextCallback.getInstance ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:29"
7946,"void com.android.internal.view.InputConnectionWrapper$InputContextCallback.dispose ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:29"
7947,"void com.android.internal.view.InputConnectionWrapper$InputContextCallback.setTextBeforeCursor (CharSequence, int)","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-08-21 14:45:29"
7948,"void com.android.internal.view.InputConnectionWrapper$InputContextCallback.setTextAfterCursor (CharSequence, int)","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-08-21 14:45:29"
7949,"void com.android.internal.view.InputConnectionWrapper$InputContextCallback.setSelectedText (CharSequence, int)","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-08-21 14:45:29"
7950,"void com.android.internal.view.InputConnectionWrapper$InputContextCallback.setCursorCapsMode (int, int)","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-08-21 14:45:29"
7951,"void com.android.internal.view.InputConnectionWrapper$InputContextCallback.setExtractedText (ExtractedText, int)","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-08-21 14:45:29"
7952,"void com.android.internal.view.InputConnectionWrapper$InputContextCallback.waitForResultLocked ()","@DSModeled(DSC.SPEC)","FILE",1.0,"2013-08-21 14:45:29"
7953,"void dalvik.system.DexPathList.<init> (ClassLoader, String, String, File)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:29"
7954,"ArrayList dalvik.system.DexPathList.splitDexPath (String)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:29"
7955,"File[] dalvik.system.DexPathList.splitLibraryPath (String)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:29"
7956,"ArrayList dalvik.system.DexPathList.splitPaths (String, String, boolean)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:29"
7957,"void dalvik.system.DexPathList.splitAndAdd (String, boolean, ArrayList)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:29"
7958,"Element[] dalvik.system.DexPathList.makeDexElements (ArrayList, File)","@DSModeled(DSC.BAN)","FILE",1.0,"2013-08-21 14:45:29"
7959,"DexFile dalvik.system.DexPathList.loadDexFile (File, File)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:29"
7960,"String dalvik.system.DexPathList.optimizedPathFor (File, File)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:29"
7961,"Class dalvik.system.DexPathList.findClass (String)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:29"
7962,"URL dalvik.system.DexPathList.findResource (String)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:30"
7963,"Enumeration dalvik.system.DexPathList.findResources (String)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:30"
7964,"String dalvik.system.DexPathList.findLibrary (String)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:30"
7965,"void dalvik.system.DexPathList$Element.<init> (File, ZipFile, DexFile)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:30"
7966,"URL dalvik.system.DexPathList$Element.findResource (String)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:30"
7967,"void java.util.Collections.<init> ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:34"
7968,"boolean java.util.Collections$1.hasMoreElements ()","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-08-21 14:45:34"
7969,"Object java.util.Collections$1.nextElement ()","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-08-21 14:45:34"
7970,"Enumeration java.util.Collections.enumeration (Collection)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033057383,"2013-08-21 14:45:34"
7971,"void java.util.Collections.fill (List, Object)","@DSModeled(DSC.SAFE)","MODELER",0.991,"2013-08-21 14:45:34"
7972,"Object java.util.Collections.max (Collection)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033042192,"2013-08-21 14:45:34"
7973,"Object java.util.Collections.min (Collection)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246177,"2013-08-21 14:45:34"
7974,"List java.util.Collections.nCopies (int, Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032726297,"2013-08-21 14:45:34"
7975,"void java.util.Collections.reverse (List)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033229227,"2013-08-21 14:45:34"
7976,"Comparator java.util.Collections.reverseOrder ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.903324453,"2013-08-21 14:45:34"
7977,"Comparator java.util.Collections.reverseOrder (Comparator)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033215744,"2013-08-21 14:45:34"
7978,"void java.util.Collections.shuffle (List)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-08-21 14:45:34"
7979,"void java.util.Collections.shuffle (List, Random)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033153545,"2013-08-21 14:45:34"
7980,"Set java.util.Collections.singleton (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033154864,"2013-08-21 14:45:34"
7981,"List java.util.Collections.singletonList (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-08-21 14:45:34"
7982,"Map java.util.Collections.singletonMap (Object, Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9028193774,"2013-08-21 14:45:34"
7983,"void java.util.Collections.sort (List)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-08-21 14:45:34"
7984,"void java.util.Collections.swap (List, int, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246171,"2013-08-21 14:45:34"
7985,"boolean java.util.Collections.replaceAll (List, Object, Object)","@DSModeled(DSC.SAFE)","MODELER",0.991,"2013-08-21 14:45:34"
7986,"void java.util.Collections.rotate (List, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9028177417,"2013-08-21 14:45:34"
7987,"ArrayList java.util.Collections.list (Enumeration)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032957812,"2013-08-21 14:45:35"
7988,"Collection java.util.Collections.synchronizedCollection (Collection)","@DSModeled(DSC.SAFE)","PSYCHIC",0.903274709,"2013-08-21 14:45:35"
7989,"List java.util.Collections.synchronizedList (List)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033244594,"2013-08-21 14:45:35"
7990,"Map java.util.Collections.synchronizedMap (Map)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033245698,"2013-08-21 14:45:35"
7991,"Set java.util.Collections.synchronizedSet (Set)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033235202,"2013-08-21 14:45:35"
7992,"SortedMap java.util.Collections.synchronizedSortedMap (SortedMap)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9028193774,"2013-08-21 14:45:35"
7993,"SortedSet java.util.Collections.synchronizedSortedSet (SortedSet)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9018357907,"2013-08-21 14:45:35"
7994,"Collection java.util.Collections.unmodifiableCollection (Collection)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033243359,"2013-08-21 14:45:35"
7995,"List java.util.Collections.unmodifiableList (List)","@DSModeled(DSC.SAFE)","PSYCHIC",0.903324195,"2013-08-21 14:45:35"
7996,"Map java.util.Collections.unmodifiableMap (Map)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033234394,"2013-08-21 14:45:35"
7997,"Set java.util.Collections.unmodifiableSet (Set)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033229338,"2013-08-21 14:45:35"
7998,"SortedMap java.util.Collections.unmodifiableSortedMap (SortedMap)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033234394,"2013-08-21 14:45:35"
7999,"SortedSet java.util.Collections.unmodifiableSortedSet (SortedSet)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033229338,"2013-08-21 14:45:35"
8000,"int java.util.Collections.frequency (Collection, Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-08-21 14:45:35"
8001,"List java.util.Collections.emptyList ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-08-21 14:45:35"
8002,"Set java.util.Collections.emptySet ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-08-21 14:45:35"
8003,"Map java.util.Collections.emptyMap ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-08-21 14:45:35"
8004,"Enumeration java.util.Collections.emptyEnumeration ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:35"
8005,"Iterator java.util.Collections.emptyIterator ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:35"
8006,"ListIterator java.util.Collections.emptyListIterator ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:35"
8007,"Object java.util.Collections.checkType (Object, Class)","@DSModeled(DSC.SAFE)","MODELER",0.991,"2013-08-21 14:45:35"
8008,"Set java.util.Collections.newSetFromMap (Map)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9018357907,"2013-08-21 14:45:36"
8009,"Queue java.util.Collections.asLifoQueue (Deque)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-08-21 14:45:36"
8010,"void java.util.Collections$CopiesList.<init> (int, Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-08-21 14:45:36"
8011,"boolean java.util.Collections$CopiesList.contains (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246076,"2013-08-21 14:45:36"
8012,"int java.util.Collections$CopiesList.size ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-08-21 14:45:36"
8013,"Object java.util.Collections$CopiesList.get (int)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-08-21 14:45:36"
8014,"void java.util.Collections$EmptyList.<init> ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:36"
8015,"boolean java.util.Collections$EmptyList.contains (Object)","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-08-21 14:45:36"
8016,"int java.util.Collections$EmptyList.size ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-08-21 14:45:36"
8017,"Object java.util.Collections$EmptyList.get (int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9009321498,"2013-08-21 14:45:36"
8018,"Object java.util.Collections$EmptyList.readResolve ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:36"
8019,"void java.util.Collections$EmptySet.<init> ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:36"
8020,"boolean java.util.Collections$EmptySet.contains (Object)","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-08-21 14:45:36"
8021,"int java.util.Collections$EmptySet.size ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-08-21 14:45:36"
8022,"Iterator java.util.Collections$EmptySet.iterator ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033228095,"2013-08-21 14:45:36"
8023,"Object java.util.Collections$EmptySet.readResolve ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:36"
8024,"void java.util.Collections$EmptyMap.<init> ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:36"
8025,"boolean java.util.Collections$EmptyMap.containsKey (Object)","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-08-21 14:45:36"
8026,"boolean java.util.Collections$EmptyMap.containsValue (Object)","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-08-21 14:45:36"
8027,"Set java.util.Collections$EmptyMap.entrySet ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-08-21 14:45:36"
8028,"Object java.util.Collections$EmptyMap.get (Object)","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-08-21 14:45:36"
8029,"Set java.util.Collections$EmptyMap.keySet ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-08-21 14:45:36"
8030,"Collection java.util.Collections$EmptyMap.values ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-08-21 14:45:36"
8031,"Object java.util.Collections$EmptyMap.readResolve ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:36"
8032,"void java.util.Collections$ReverseComparator.<init> ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:36"
8033,"int java.util.Collections$ReverseComparator.compare (Object, Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246165,"2013-08-21 14:45:36"
8034,"Object java.util.Collections$ReverseComparator.readResolve ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:36"
8035,"void java.util.Collections$ReverseComparator2.<init> (Comparator)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-08-21 14:45:36"
8036,"int java.util.Collections$ReverseComparator2.compare (Object, Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033208376,"2013-08-21 14:45:37"
8037,"boolean java.util.Collections$ReverseComparator2.equals (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246177,"2013-08-21 14:45:37"
8038,"int java.util.Collections$ReverseComparator2.hashCode ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9018188899,"2013-08-21 14:45:37"
8039,"void java.util.Collections$SingletonSet.<init> (Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-08-21 14:45:37"
8040,"boolean java.util.Collections$SingletonSet.contains (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9061164917,"2013-08-21 14:45:37"
8041,"int java.util.Collections$SingletonSet.size ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-08-21 14:45:37"
8042,"boolean java.util.Collections$SingletonSet$1.hasNext ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-08-21 14:45:37"
8043,"Iterator java.util.Collections$SingletonSet.iterator ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033237937,"2013-08-21 14:45:37"
8044,"void java.util.Collections$SingletonList.<init> (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033242404,"2013-08-21 14:45:37"
8045,"boolean java.util.Collections$SingletonList.contains (Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-08-21 14:45:37"
8046,"Object java.util.Collections$SingletonList.get (int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9001173504,"2013-08-21 14:45:37"
8047,"int java.util.Collections$SingletonList.size ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-08-21 14:45:37"
8048,"void java.util.Collections$SingletonMap.<init> (Object, Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033242404,"2013-08-21 14:45:37"
8049,"boolean java.util.Collections$SingletonMap.containsKey (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246177,"2013-08-21 14:45:37"
8050,"boolean java.util.Collections$SingletonMap.containsValue (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033245933,"2013-08-21 14:45:37"
8051,"Object java.util.Collections$SingletonMap.get (Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-08-21 14:45:37"
8052,"int java.util.Collections$SingletonMap.size ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-08-21 14:45:37"
8053,"int java.util.Collections$SingletonMap$1.size ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-08-21 14:45:37"
8054,"boolean java.util.Collections$SingletonMap$1$1.hasNext ()","@DSModeled(DSC.SAFE)","SPECTRE",0.99,"2013-08-21 14:45:37"
8055,"void java.util.Collections$SynchronizedCollection.<init> (Collection)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-08-21 14:45:37"
8056,"void java.util.Collections$SynchronizedCollection.<init> (Collection, Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-08-21 14:45:37"
8057,"boolean java.util.Collections$SynchronizedCollection.add (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9061164917,"2013-08-21 14:45:37"
8058,"boolean java.util.Collections$SynchronizedCollection.addAll (Collection)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-08-21 14:45:37"
8059,"void java.util.Collections$SynchronizedCollection.clear ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-08-21 14:45:38"
8060,"boolean java.util.Collections$SynchronizedCollection.contains (Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-08-21 14:45:38"
8061,"boolean java.util.Collections$SynchronizedCollection.containsAll (Collection)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033244614,"2013-08-21 14:45:38"
8062,"boolean java.util.Collections$SynchronizedCollection.isEmpty ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-08-21 14:45:38"
8063,"Iterator java.util.Collections$SynchronizedCollection.iterator ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033228979,"2013-08-21 14:45:38"
8064,"boolean java.util.Collections$SynchronizedCollection.remove (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033245881,"2013-08-21 14:45:38"
8065,"boolean java.util.Collections$SynchronizedCollection.removeAll (Collection)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033240005,"2013-08-21 14:45:38"
8066,"boolean java.util.Collections$SynchronizedCollection.retainAll (Collection)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-08-21 14:45:38"
8067,"int java.util.Collections$SynchronizedCollection.size ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9034464966,"2013-08-21 14:45:38"
8068,"Object[] java.util.Collections$SynchronizedCollection.toArray ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-08-21 14:45:38"
8069,"String java.util.Collections$SynchronizedCollection.toString ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-08-21 14:45:38"
8070,"Object[] java.util.Collections$SynchronizedCollection.toArray (Object[])","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-08-21 14:45:38"
8071,"void java.util.Collections$SynchronizedCollection.writeObject (ObjectOutputStream)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:38"
8072,"void java.util.Collections$SynchronizedRandomAccessList.<init> (List)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032120219,"2013-08-21 14:45:38"
8073,"void java.util.Collections$SynchronizedRandomAccessList.<init> (List, Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032120219,"2013-08-21 14:45:38"
8074,"List java.util.Collections$SynchronizedRandomAccessList.subList (int, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033223771,"2013-08-21 14:45:38"
8075,"Object java.util.Collections$SynchronizedRandomAccessList.writeReplace ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-08-21 14:45:38"
8076,"void java.util.Collections$SynchronizedList.<init> (List)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033071039,"2013-08-21 14:45:38"
